中文名称,英文名称,功能,食品名称,最大使用量(g/kg)
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,配制酱,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,--,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,料酒及制品,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,--,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,复合调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,固体复合调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,固体汤料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,鸡精、鸡粉,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他固体复合调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,半固体复合调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,蛋黄酱、沙拉酱,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,以动物性原料为基料的调味酱,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,以蔬菜为基料的调味酱,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他半固体复合调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,液体复合调味料（不包括12.03，12.04）,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,浓缩汤（罐装、瓶装）,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,肉汤、骨汤,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,调味清汁,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,蚝油、虾油、鱼露等,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他调味料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,饮料类（14.01包装饮用水除外）,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,果蔬汁类及其饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,果蔬汁（浆）类饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,蛋白饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,含乳饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,发酵型含乳饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,配制型含乳饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,乳酸菌饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,植物蛋白饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,复合蛋白饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他蛋白饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,可乐型碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他型碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,茶、咖啡、植物（类）饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,茶（类）饮料类,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,咖啡（类）饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,植物饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,--,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,速溶咖啡,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,含乳蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,乳酸菌含乳蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,植物蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,复合蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他蛋白固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,果蔬粉,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,果蔬固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,茶类固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,植物固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,风味固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,果味风味固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,特殊用途固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,固体碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,可乐型固体碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他型固体碳酸饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,麦芽汁发酵的非酒精固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,除上述之外的其他固体饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,特殊用途饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,风味饮料,按生产需要适量使用
甘草酸铵，甘草酸一钾及三钾,ammoniumglycyrrhizinate,monopotassium and tripotassium glycyrrhizinate,甜味剂,其他类饮料,按生产需要适量使用
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,基本不含水的脂肪和油,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,植物油脂,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,植物油,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,氢化植物油,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,动物油脂（包括猪油、牛油、鱼油和其他动物脂肪等）,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,无水黄油，无水乳脂,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,熟制坚果与籽类（仅限油炸坚果与籽类）,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,带壳熟制坚果与籽类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,脱壳熟制坚果与籽类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,油炸面制品,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,方便米面制品,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,饼干,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,夹心及装饰类饼干,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,威化饼干,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,蛋卷,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,其他饼干,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,腌腊肉制品类（如咸肉、腊肉、板鸭、中式火腿、腊肠）,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,酱卤肉制品类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,白煮肉类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,酱卤肉类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,糟肉类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,熏、烧、烤肉类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,油炸肉类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,西式火腿（熏烤、烟熏、蒸煮火腿）类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,肉灌肠类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,发酵肉制品类,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,腌制水产品,0.2
甘草抗氧化物,antioxidant of glycyrrhiza,抗氧化剂,膨化食品,0.2
D-甘露糖醇,D-mannitol,甜味剂、乳化剂、膨松剂、稳定剂、增稠剂,糖果,按生产需要适量使用
D-甘露糖醇,D-mannitol,甜味剂、乳化剂、膨松剂、稳定剂、增稠剂,胶基糖果,按生产需要适量使用
D-甘露糖醇,D-mannitol,甜味剂、乳化剂、膨松剂、稳定剂、增稠剂,除胶基糖果以外的其他糖果,按生产需要适量使用
柑橘黄,orange yellow,着色剂,生干面制品,按生产需要适量使用
高锰酸钾,potassium permanganate,其他,食用淀粉,0.5
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,豆类制品,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,非发酵豆制品,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,豆腐类,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,豆干类,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,豆干再制品,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,炸制半干豆腐,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,卤制半干豆腐,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,熏制半干豆腐,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,其他半干豆腐,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,腐竹类（包括腐竹、油皮等）,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,新型豆制品（大豆蛋白及其膨化食品、大豆素肉等）,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,熟制豆类,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,发酵豆制品,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,腐乳类,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,豆豉及其制品（包括纳豆）,0.25
谷氨酰胺转氨酶,glutamine transaminase,稳定剂和凝固剂,其他豆制品,0.25
瓜尔胶,guar gum,增稠剂,稀奶油,1.0
瓜尔胶,guar gum,增稠剂,较大婴儿和幼儿配方食品,1.0 g/L
硅酸钙,calcium silicate,抗结剂,乳粉（包括加糖乳粉）和奶油粉及其调制产品,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,调制乳粉和调制奶油粉,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,干酪和再制干酪及其类似品,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,非熟化干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,熟化干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,乳清干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,再制干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,普通再制干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,调味再制干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,干酪类似品,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,乳清蛋白干酪,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,可可制品（包括以可可为主要原料的脂、粉、浆、酱、馅等）,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,淀粉及淀粉类制品,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,食用淀粉,按生产需要适量使用
硅酸钙,calcium silicate,抗结剂,淀粉制品,按生产需要适量使用
